marketcap,revenue,earnings,operating-margin,total-assets,total-liabilities,total-debt,net-assets,pe-ratio,ps-ratio,return-on-assets,return-on-equity,debt-to-equity,Industry_Food,Industry_Insurance,Industry_Oil&Gas,Industry_Pharmaceuticals,Industry_Real Estate,Industry_Retail,Industry_Technology,Country_India,Country_Japan,Country_Other,Country_UK,Country_USA
4.8307108619020225,3.1072736482868986,1.8687205103641833,0.2869,3.232384174892993,3.3350575791576103,2.7587433154177283,-1.3217558399823195,25.1,5.82,0.04123264143132311,0.018553219901069784,0.25024357373473405,0,0,0,0,0,0,1,0,0,0,0,1
3.2363227384719213,1.5810384379124023,0.5007752879124893,0.1604,1.9572739077056285,1.2383742310432684,0.11332868530700317,1.5325568680981427,68.7,6.33,0.010316555841623257,0.027132797432385242,0.001057757998716609,0,0,0,0,0,0,1,0,0,0,0,1
3.896706301316253,2.255493485460195,1.3762440252663892,0.355,2.8414149131696336,2.3085671646715933,1.9050881545350582,2.089391872533004,19.4,5.65,0.028354408152565576,0.12201273011166917,0.3506668049835031,0,0,0,0,0,0,1,0,0,0,0,1
3.122805356117467,1.9906103279732201,0.8712933659434192,0.0874,3.865979066926739,2.843163674909384,2.363680192353857,3.452524008827496,9.75,3.5,0.0008584417506234254,0.001975959195653784,0.07494975030457222,0,0,0,0,0,0,1,0,0,0,0,0
0.8109302162163288,1.5151272329628591,-0.5423242908253617,-0.0129,1.6409365794934714,1.4060969884160703,0.8544153281560676,0.7275486072772778,-2.7,0.3524,-0.030336687997796048,-0.5750075221148206,0.6660337231032827,0,0,0,0,0,0,1,0,0,0,0,1
3.4663607075685685,2.428336298299606,1.3937663759585917,0.30469999999999997,3.1354942159291497,2.224623551524334,1.728109442151599,2.691243082785829,12.9,3.05,0.01664942530418336,0.0396602751810782,0.08423014013994402,0,0,0,0,0,0,1,0,1,0,0,0
3.609565647394211,1.969905654611529,0.8878912573524571,0.19469999999999998,2.402430427963762,2.21046980408624,1.6351056591826783,1.0750024230289759,37.1,5.59,0.01769798033825888,0.30738261314924903,1.3091702919351766,0,0,0,0,0,0,1,0,0,1,0,0
3.2051824977361982,3.2406373166497136,-0.05487636750735821,-0.2959,2.9892110565637253,1.501852701754163,0.6678293725756554,2.7960610784249234,-6.63,0.9636,-8.936552606275813e-06,-1.3452467850748091e-05,0.003592317251896534,0,0,0,0,0,0,1,0,0,0,0,0
1.3532545070416904,1.0885619528146082,-0.5068176023684519,0.0909,1.7950872593207297,1.4678743481123135,1.2864740258376797,0.9820784724121582,61.6,1.71,-0.01741129999427833,-0.16747925626832857,0.8901226333478809,0,0,0,0,0,0,1,0,0,1,0,0
5.069658634545717,2.299580583973747,0.708035793053696,0.0699,2.911263116927541,2.3749057545736716,1.1878434223960523,2.154085084675602,99.1,17.6,0.0033147511294660285,0.016073916726451136,0.0685174533962306,0,0,0,0,0,0,1,0,0,0,0,1
1.144222799920162,2.064327903869788,-0.027615167032973367,-0.0332,2.3978952727983707,2.1077860146889784,1.4929040961781488,1.3270750014599193,16.1,0.3109,-7.840025610792495e-06,-0.00010218214497999008,0.6543557510337207,0,0,0,0,0,0,1,0,0,0,0,1
6.4640585683894125,3.685373314784649,2.756205242989257,0.4604,5.186659285005154,4.687487228477305,4.3425058765115985,4.266615783162554,41.3,16.5,0.006338464264691504,0.036251878060701674,0.5363386840088145,0,0,0,0,0,0,1,0,0,0,0,1
3.0782334950657346,2.1482677326096886,1.324418957401803,0.38060000000000005,2.8887037007954675,1.9615022438151495,1.2892326482767593,2.47232786758114,8.86,2.73,0.022708452819307393,0.05136557024097735,0.04710724083214096,0,0,0,0,0,0,1,0,0,1,0,0
4.487512142519859,5.882681514648826,2.696652156149841,0.018000000000000002,5.524336778607711,5.159572406870627,4.386765389021055,4.351953950417589,10.5,0.2457,0.002905513260920672,0.0275291540720968,0.5054235447660246,0,0,0,1,0,0,0,0,0,0,0,1
2.808800104202353,4.9807944520852345,-2.6858045921548905,0.03,4.593300013417604,4.263524590592881,3.5476038667559826,3.3586377672433594,-4.71,0.1078,-0.019689959926790304,-0.27175044418648114,0.6327821914306602,0,0,0,1,0,0,0,0,0,0,0,1
5.884853249548503,4.5435075255959845,2.8887037007954675,0.2288,5.12723244168007,4.6029677624328915,3.41213732170049,4.245204117951145,10.6,3.85,0.009307627163581647,0.04864312199583142,0.12618108019597807,0,0,0,1,0,0,0,0,0,0,0,1
